"1c8aad05-295e-4362-b173-c4c48c287077","Bone Up Brewing Co.","micro","38 Norman St","null","null","Everett","Massachusetts","02149-1932","United States","-71.0663396","42.405551","7816919092","http://www.boneup.beer","Massachusetts","38 Norman St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"11c67cfd-3f90-4c50-896f-e4d9842f7b31","Bonesaw Brewing Co.","micro","570 Mullica Hill Road","null","null","Glassboro","New Jersey","08028","United States","-75.1354598","39.7129747","8562435464","http://www.bonesawbrewing.com","New Jersey","570 Mullica Hill Road"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"f91384a3-fabc-4df3-a467-9e14d64efb84","Boneshire Brew Works","micro","7462 Derry St","null","null","Harrisburg","Pennsylvania","17111-5228","United States","-76.8712077","40.2633825","7174127814","http://www.boneshire.com","Pennsylvania","7462 Derry St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"a3bfaa8d-ad1e-4c84-ae0d-ed3918f5bd03","Boneyard Beer Co","micro","37 NW Lake Pl Ste B","null","null","Bend","Oregon","97703-2971","United States","-121.3080908","44.05412648","5413232325","null","Oregon","37 NW Lake Pl Ste B"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"c79f5c93-c9e1-4d12-a6a8-c3ac7510664a","Boneyard Beer Co","brewpub","1955 NE Division St","null","null","Bend","Oregon","97701","United States","-121.3065353","44.07094734","5413232325","http://www.boneyardbeer.com","Oregon","1955 NE Division St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"f3cd9907-119e-4d36-82f3-64cceb23c7e0","Bonfire Brewing","micro","127 W 2nd St","null","null","Eagle","Colorado","81631","United States","-106.82826","39.65531966","9703067113","http://www.bonfirebrewing.com","Colorado","127 W 2nd St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"2d8a902e-c960-46cc-9222-9dfb2cdfeb46","Bonfire Brewing Production","micro","936 Chambers Ct. B-4","null","null","Eagle","Colorado","81631-5276","United States","null","null","9703067113","null","Colorado","936 Chambers Ct. B-4"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"402b5bb1-9aa8-4e55-9215-824957bf45f5","Bonn Place Brewing","micro","310 Taylor St","null","null","Bethlehem","Pennsylvania","18015","United States","-75.3745048","40.6116536","6104196660","http://www.bonnbrewing.com","Pennsylvania","310 Taylor St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"66ab4fe9-46a6-480c-ba0e-d9044e233017","Bonneville Brewery","micro","1641 N Main St","null","null","Tooele","Utah","84074-8023","United States","-112.2978178","40.55980233","4352480652","null","Utah","1641 N Main St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"800af4b4-2ba1-4fb1-9712-66d5d514912b","Bonsai Brewing Project","brewpub","549 Wisconsin Ave","null","null","Whitefish","Montana","59937-2127","United States","-114.3406189","48.4214453","4067301717","http://bonsaibrew.com","Montana","549 Wisconsin Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"1e9d4558-c7eb-44a6-b943-1f7c2f39f9c5","Boojum Brewing Company","micro","357 Dayton Dr","null","null","Waynesville","North Carolina","28786-6931","United States","-82.99383657","35.52574804","8289440888","http://www.BoojumBrewing.com","North Carolina","357 Dayton Dr"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"2efab57a-8614-428d-a5e2-a6a528dd6cac","Bookhouse Brewing, LLC.","planning","null","null","null","Cleveland","Ohio","44113-3104","United States","null","null","4144264555","http://www.bookhouse.beer","Ohio","null"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"dda9e364-55af-4b00-acd9-5d59cb82313b","Books & Brews","brewpub","9402 Uptown Dr Ste 1400","null","null","Indianapolis","Indiana","46256-1076","United States","null","null","3172885136","http://www.booksnbrews.com","Indiana","9402 Uptown Dr Ste 1400"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"32f78839-6d32-4162-bb75-8e4f714077bf","Boom City Brewing","brewpub","317 Pine St","null","null","Williamsport","Pennsylvania","17701-6509","United States","-77.00331232","41.24108564","2722022956","http://www.boomcitybrewing.com","Pennsylvania","317 Pine St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"abcf36fa-7b69-4a58-b471-f4511a80512c","Boom Island Brewing Company","micro","2014 Washington Ave North #300","null","null","Minneapolis","Minnesota","55411-2220","United States","-93.2739955","44.9855585","6122279635","http://www.boomislandbrewing.com","Minnesota","2014 Washington Ave North #300"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"aa877eb8-397a-4230-a379-c9424d9ca96d","Boomtown Brewery","micro","700 Jackson St","null","null","Los Angeles","California","90012-3443","United States","-118.233179","34.0507711","2136178497","http://www.boomtownbrew.com","California","700 Jackson St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"edfa72b9-a54d-44db-94fd-6714470fef11","BoomTown Brewery and Woodfire Grill","brewpub","531 E Howard St","null","null","Hibbing","Minnesota","55746-1713","United States","-92.9355964","47.4276931","2184401710","http://www.boomtownwoodfire.com","Minnesota","531 E Howard St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"01f95ff4-9f8a-4626-8b01-75efb27f8673","Boondocks Brewing","brewpub","302 S Jefferson Ave","null","null","West Jefferson","North Carolina","28694-","United States","-81.49133567","36.39941459","3362465222","http://www.boondocksbrew.com","North Carolina","302 S Jefferson Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"f09bda30-0156-41cf-ba7d-1625ff37dad0","Boondoggle Brewing","contract","553 Maple St","null","null","Wethersfield","Connecticut","06109-3732","United States","-72.66458677","41.6838887","8603367366","http://www.boondogglebeers.com","Connecticut","553 Maple St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"90bd1462-fbc7-4ced-a354-cd24f3996576","Boone Valley Brewing Co","micro","816 7th St","null","null","Boone","Iowa","50036-2818","United States","-93.88096265","42.062643","5154321232","http://www.boonevalleybrewing.com","Iowa","816 7th St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"bcdb6b87-37af-4168-ae08-976e89498a10","Booneshine Brewing Company","micro","465 Industrial Park Dr.","null","null","Boone","North Carolina","28607","United States","-81.645208","36.222104","8282634305","http://www.booneshine.beer","North Carolina","465 Industrial Park Dr."
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"7dd5dd2e-62e8-427f-81a3-8ecfa17d63d6","Boot N Flute Brewery / Guild Wurst Tavern","brewpub","53 2nd St","null","null","Coralville","Iowa","52241","United States","-91.56271744","41.66788468","3193331740","http://www.guildwursttavern.com","Iowa","53 2nd St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"59b00fce-d9cf-4278-982e-684554d23b87","Boothbay Craft Brewery, Inc","micro","301 Adams Pond Rd","null","null","Boothbay","Maine","04537-4334","United States","null","null","2076333411","http://www.boothbaycraftbrewery.com","Maine","301 Adams Pond Rd"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"31a00e99-284f-419b-a1e9-93cc47cec627","Bootleg Brewers - Sandhills Brewing Company","brewpub","45145 829th Rd","null","null","Taylor","Nebraska","68879-8120","United States","-99.4254083","41.8662836","3089423440","http://www.bootlegbrewers.com","Nebraska","45145 829th Rd"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"3ced5c24-34e0-4346-9167-572a6d2ba16c","Bootleggers Brewery","micro","130 S Highland Ave","null","null","Fullerton","California","92832-1803","United States","-117.928591","33.87004","7148712337","null","California","130 S Highland Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"d9e00679-9ced-416c-9042-c1414a47dba4","Bootleggers Brewery","micro","1100 E Truslow Ave","null","null","Fullerton","California","92831-4626","United States","-117.9080095","33.86741253","7148712337","http://www.bootleggersbrewery.com","California","1100 E Truslow Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"76d91768-88ce-485a-91e2-83baf9d2f10c","Boots Brewing Company, Inc.","micro","89 Public Sq","null","null","Watertown","New York","13601-2626","United States","-75.90904644","43.97475173","3157670794","http://www.bootsbrew.com","New York","89 Public Sq"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"e2c8bc39-b3c3-475a-8552-2b323d1d4e0a","Bootstrap Brewing","micro","142 Pratt St","null","null","Longmont","Colorado","80501","United States","-105.1062808","40.16140505","3036524186","null","Colorado","142 Pratt St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"a3412077-804c-4613-a7e6-9546b47ced90","Bootstrap Brewing Co","micro","6778 N 79th St","null","null","Niwot","Colorado","80503-7118","United States","-105.1691581","40.09681247","3036524186","http://www.bootstrapbrewing.com","Colorado","6778 N 79th St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"e6f749a5-aa78-46ae-9e84-c001986a9305","Booze Brothers Brewing Co.","brewpub","2545 Progress St","null","null","Vista","California","92081-8483","United States","-117.218025","33.148212","7602950217","http://www.boozebrothersbrewery.com","California","2545 Progress St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"23239fd9-a723-4227-878a-4e3905885acb","Border Brewery/Border Brew Supply","micro","224 N Broadway Ste D14","null","null","Salem","New Hampshire","03079-2145","United States","null","null","6032169134","http://www.borderbrewsupply.com","New Hampshire","224 N Broadway Ste D14"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"05250da0-46b3-4d2a-bf60-c185f602780d","Border Brewing Company","micro","406 E 18th St","null","null","Kansas City","Missouri","64108","United States","-94.5786142","39.0917581","8163156807","http://www.borderbrewco.com","Missouri","406 E 18th St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"e1a5d62a-19a5-4a73-9aa6-0e7ca2799868","Border Town Pub","brewpub","22 N Dixie Hwy # 28","null","null","Momence","Illinois","60954-1504","United States","-87.66261835","41.16238275","8154724340","http://www.BorderTownPub.com","Illinois","22 N Dixie Hwy # 28"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"b28d3c64-b98d-4c97-a1bd-ab2465b0dbdb","Border X Brewing","micro","2181 Logan Ave","null","null","San Diego","California","92113-2203","United States","-117.1397541","32.6982174","6195010503","http://www.borderxbrewing.com","California","2181 Logan Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"e61f3a16-9521-40a6-9f86-3918b7081a6f","Border X Logan","brewpub","2181 Logan Ave","null","null","San Diego","California","92113-2203","United States","-117.1397541","32.6982174","8584050528","http://www.borderxbrewing.com","California","2181 Logan Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"0f840953-1dd8-478d-a6b6-3ea6ce3a65ac","Borderlands Brewing Co","micro","119 E Toole Ave","null","null","Tucson","Arizona","85701-1210","United States","-110.9676305","32.22334681","5202618773","http://www.borderlandsbrewing.com","Arizona","119 E Toole Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"73dfe26a-7ed0-43ff-b930-cf7caa16c2a1","Boring Brewing Co., LLC","micro","38250 Pioneer Blvd","null","null","Sandy","Oregon","97009","United States","-122.2702045","45.39722205","5034278619","http://www.boringbrewing.com","Oregon","38250 Pioneer Blvd"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"58b42b92-8294-4785-9767-5c12009610fe","Boscos Squared","brewpub","2120 Madison Ave","null","null","Memphis","Tennessee","38104-6502","United States","-90.0401714","35.1417658","9014322222","http://www.boscosbeer.com","Tennessee","2120 Madison Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"54d82d12-cdc6-4721-a519-40b53de28ffa","Bosk Brew Works","micro","14350 NE 193rd Pl","null","null","Woodinville","Washington","98072-8402","United States","-122.1492358","47.76907913","4254194782","https://boskbrewworks.com","Washington","14350 NE 193rd Pl"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"024f587b-17f8-42b6-8554-423162e200c9","Bosque Brewing Co","micro","8900 San Mateo Blvd NE Ste I","null","null","Albuquerque","New Mexico","87113-2459","United States","null","null","5054333889","http://www.bosquebrewingco.com","New Mexico","8900 San Mateo Blvd NE Ste I"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"9cfb70f4-7918-426f-9280-2c93e0b46c09","Bosque Brewing Co - Bosque North","micro","834 W. Highway 550","null","null","Bernalillo","New Mexico","87004","United States","null","null","5054333889","null","New Mexico","834 W. Highway 550"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"d4dc69ab-cf58-44b9-9456-cea49cf6dd35","Boss Dog Brewing","brewpub","2179 Lee Rd","null","null","Cleveland","Ohio","44118-2907","United States","-81.56529555","41.50030645","2163212337","http://www.bossdogbrewing.com","Ohio","2179 Lee Rd"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"9375dc3a-6315-4ef4-a5e6-35a257deb8a3","Boston Beer Co","micro","1 Design Center Pl Ste 850","null","null","Boston","Massachusetts","02210-2300","United States","null","null","6173685000","null","Massachusetts","1 Design Center Pl Ste 850"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"214c08f5-53a3-458a-a011-63b41d62254d","Boston Beer Co","micro","30 Germania St Ste 1","null","null","Boston","Massachusetts","02130-2312","United States","null","null","6173685000","http://www.samueladams.com","Massachusetts","30 Germania St Ste 1"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"a7928f72-0201-4c7e-bb72-a83016945a2e","Boston Beer Co - DBA Samuel Adams Brewing Co","regional","1625 Central Pkwy","null","null","Cincinnati","Ohio","45214-2423","United States","-84.5207651","39.11257","6173685000","http://www.samueladams.com","Ohio","1625 Central Pkwy"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"b342f329-7cd5-494f-9c46-7298cdb63b0e","Bottle Logic Brewing","micro","1072 N Armando St","null","null","Anaheim","California","92806-2605","United States","-117.8597226","33.8495705","714660","http://www.bottlelogic.com","California","1072 N Armando St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"b98d7721-ffac-4618-8fd5-7ae3c61255b5","Bottle Rocket Brewing Co","micro","230 S 5th St","null","null","Seward","Nebraska","68434-2520","United States","-97.09777551","40.90629564","4023045673","http://www.bottlerocketbrewing.com","Nebraska","230 S 5th St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"e23c476c-0f42-4d31-9a59-0fe5a809c76f","Bottle Tree Beer Co","contract","10 N Trade St Apt A","null","null","Tryon","North Carolina","28782-3476","United States","null","null","8642660133","http://www.bottletree.net","North Carolina","10 N Trade St Apt A"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"d6317b33-57b6-4509-b4f8-d96094716eef","BottleHouse Brewery","micro","13368 Madison Ave","null","null","Lakewood","Ohio","44107-4840","United States","-81.78445705","41.47721765","2162142120","http://www.thebottlehousebrewingcompany.com","Ohio","13368 Madison Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"22046ed7-ceb2-4ba5-a77d-5a158baa87bd","Bottom Shelf Brewery","brewpub","118 E Mill St","null","null","Bayfield","Colorado","81122","United States","-107.5990683","37.2251348","9708842442","http://www.bottomshelfbrewing.com","Colorado","118 E Mill St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"50c38066-568b-4e12-a4cb-536073d998c0","Bottomless Brewing, LLC","brewpub","3543 E Lake Rd","null","null","Geneva","New York","14456-9261","United States","null","null","3153254380","http://www.bottomlessbrewing.com","New York","3543 E Lake Rd"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"9de1818b-9215-4043-a36b-d1dce42776ae","Boulder Beer Co","regional","2880 Wilderness Pl","null","null","Boulder","Colorado","80301-5401","United States","-105.2480158","40.026439","null","null","Colorado","2880 Wilderness Pl"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"d3e1adcf-6b5c-4cbc-95e7-c980ccb79742","Boulder Beer On Walnut","brewpub","1123 Walnut St","null","null","Boulder","Colorado","80302-5116","United States","-105.2804375","40.0168555","3034471345","null","Colorado","1123 Walnut St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"0afcc8c2-d95e-4ef3-9f55-009e01afeb4b","Boulder Dam Brewing Company","brewpub","453 Nevada Way","null","null","Boulder City","Nevada","89005-2424","United States","-114.836937","35.97842094","null","null","Nevada","453 Nevada Way"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"8aa463ce-a1d9-44ce-9e1a-36f16ff8fdf4","Boulevard Brewing Co","regional","2501 Southwest Blvd","null","null","Kansas City","Missouri","64108-2345","United States","-94.59682307","39.08196355","8164747095","http://www.boulevard.com","Missouri","2501 Southwest Blvd"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"36c00147-3ca6-420f-b43d-08c69aaba4d5","Boundary Bay Brewery & Bistro","brewpub","1107 Railroad Ave","null","null","Bellingham","Washington","98225-5007","United States","-122.4809958","48.7475046","3606475593","http://www.bbaybrewery.com","Washington","1107 Railroad Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"6fce9f76-f613-4654-b32e-1c22994ee157","Bousa Brewing Company","micro","7235 NE 4th Ave","null","null","Miami","Florida","33138-5315","United States","-80.18941017","25.8414587","3053635166","http://www.bousabrewing.com","Florida","7235 NE 4th Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"6577673a-61c0-4ef0-830d-031e6a3ceb59","Bow and Arrow Brewing Co.","micro","608 McKnight Ave NW","null","null","Albuquerque","New Mexico","87102-1237","United States","null","null","5052479800","http://www.bowandarrowbrewing.com","New Mexico","608 McKnight Ave NW"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"ec41c18f-88fd-47ba-8677-b9b44ccef39c","Bowigens Beer Company","micro","1014 State Road 436","null","null","Casselberry","Florida","32707-5722","United States","null","null","4079607816","http://www.bowigens.com","Florida","1014 State Road 436"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"191cb275-0eda-411c-a5b8-a14d7d6b52c2","Bowling Green Beer Works","micro","322 N Grove St Ste C","null","null","Bowling Green","Ohio","43402-2322","United States","null","null","5122992101","null","Ohio","322 N Grove St Ste C"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"be59a906-5104-4365-ac07-d9dd7f25f9ae","Box Office Brewery","planning","null","null","null","Strasburg","Virginia","22657-2238","United States","null","null","5402333353","http://Info@boxofficebrewery.com","Virginia","null"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"47e5d589-a5c4-48b6-90fa-1f1f64438d58","Boxcar Brewing Co LLC","micro","306 Westtown Rd Ste C","null","null","West Chester","Pennsylvania","19382-4983","United States","null","null","4849472503","http://www.boxcarbrewingcompany.com","Pennsylvania","306 Westtown Rd Ste C"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"8ff02914-7639-412c-9165-dda506bdd61b","Boxing Bear Brewing Company","brewpub","10200 Corrales Rd NW","null","null","Albuquerque","New Mexico","87114-9268","United States","-106.6460549","35.2036804","5058972327","http://www.boxingbearbrewing.com","New Mexico","10200 Corrales Rd NW"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"280918cb-8713-4c5a-85c8-005a6b8d4d33","Boylan Bridge Brewpub","brewpub","201 S BOYLAN AVE","null","null","Raleigh","North Carolina","27603-1803","United States","-78.649139","35.778465","9198038927","http://www.boylanbridge.com","North Carolina","201 S BOYLAN AVE"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"2c0881d5-49a6-426d-a234-6d0bd3bb8c36","Bozeman Brewing Co","micro","504 N Broadway Ave","null","null","Bozeman","Montana","59715-3006","United States","-111.0238884","45.6845234","4065859142","http://www.bozemanbrewing.com","Montana","504 N Broadway Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"a5d616a6-0bfb-4f0f-8f19-da804663dafe","Bradley Brew Project","micro","714 Main St","null","null","Bradley Beach","New Jersey","07720-1013","United States","-74.01742428","40.20427079","732455804","http://www.bradleybrew.com","New Jersey","714 Main St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"94d0942e-52f9-4760-8da0-57bfbcfc3059","Bradley Farm / RB Brew, LLC","micro","317 Springtown Rd","null","null","New Paltz","New York","12561-3020","United States","-74.097562","41.760486","8452558769","http://www.raybradleyfarm.com","New York","317 Springtown Rd"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"8d5538db-870e-486b-8e03-8c607c38ae18","Braeloch Brewing Company","planning","null","null","null","Kennett Square","Pennsylvania","19348-3605","United States","null","null","3026056473","null","Pennsylvania","null"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"8bf7e66c-cc29-473a-adf8-b63cf5cc3e69","Braindead Brewing","brewpub","2625 Main St","null","null","Dallas","Texas","75226-1411","United States","-96.7854202","32.7838067","4692869005","http://www.braindeadbrewing.com","Texas","2625 Main St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"fb57bce5-e778-441a-bb33-335fda062351","Branagan's Brewery LLC","planning","null","null","null","Sandy","Utah","84092-3902","United States","null","null","8018086491","http://www.branagansbrewery.com","Utah","null"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"81500d43-53c1-4643-a63f-4a7809e93494","Branch & Bone Artisan Ales","micro","905 Wayne Ave","null","null","Dayton","Ohio","45410-1247","United States","-84.17723419","39.75223085","9377237608","http://www.branchandboneales.com","Ohio","905 Wayne Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"fd53e0a1-4115-4ebf-938b-e57335d40bbd","Branchline Brewing Company","closed","3633 Metro Pkwy","null","null","San Antonio","Texas","78247-3502","United States","null","null","3612908817","http://www.branchlinebrewing.com","Texas","3633 Metro Pkwy"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"b5afc4b3-221a-49d5-8e55-c6a374ea45d2","Braselton Brewing Company","planning","null","null","null","Braselton","Georgia","30517","United States","null","null","7068701458","null","Georgia","null"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"43c4cb4d-476d-4fce-989b-824dcc289d8f","Brash","micro","508 W Crosstimbers St","null","null","Houston","Texas","77018-5521","United States","-95.40974166","29.82727538","null","http://www.brashbeers.com","Texas","508 W Crosstimbers St"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"b1730024-0cb6-4c63-9f4e-8b3d97b85378","Brass Brewing Company","micro","318 E Colorado Ave","null","null","Colorado Springs","Colorado","80903-1949","United States","-104.8189706","38.8326073","null","null","Colorado","318 E Colorado Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"f7dcf65f-f9cc-4996-9b0d-3c212bb42c52","Brass Cannon Brewing","micro","5476 Mooretown Rd","null","null","Williamsburg","Virginia","23188-2108","United States","null","null","7575660001","http://www.brasscannonbrewing.com","Virginia","5476 Mooretown Rd"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"f5d52737-490c-48c3-9da4-eff851e726f1","Brass Foundry Brewing Co.","micro","8441 Wayzata Blvd Ste 290","null","null","Minneapolis","Minnesota","55426","United States","null","null","7633504153","http://www.brassfoundrybrewing.com","Minnesota","8441 Wayzata Blvd Ste 290"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"2de96915-c8c4-478d-ad67-0c8aa5828ab4","Brass Ring Brewery","brewpub","2404 Eastern Ave SE","null","null","Grand Rapids","Michigan","49507-3632","United States","-85.64741488","42.91987422","6164601587","http://www.brassringbrewing.com","Michigan","2404 Eastern Ave SE"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
"a07b2855-4e8f-48f2-b7b1-9563f007fca3","Brass Works Brewing Company LLC","micro","2066 Thomaston Ave","null","null","Waterbury","Connecticut","06704-1038","United States","-73.05753662","41.59747633","2035276223","http://www.brassworksbrewing.com","Connecticut","2066 Thomaston Ave"
"id","name","brewery_type","address_1","address_2","address_3","city","state_province","postal_code","country","longitude","latitude","phone","website_url","state","street"
